Br,C,Cl,F,H,N,O,S
0,17,0,0,18,2,3,1
0,17,0,0,18,2,3,1
0,17,0,0,18,2,3,1
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,16,0,0,21,3,3,0
0,16,0,0,21,3,3,0
0,16,0,0,21,3,3,0
0,16,0,0,21,3,3,0
0,16,0,0,21,3,3,0
0,16,0,0,21,3,3,0
0,16,0,0,21,3,3,0
0,17,1,0,15,2,2,0
0,17,1,0,15,2,2,0
0,17,1,0,15,2,2,0
0,17,1,0,15,2,2,0
0,16,0,0,16,2,4,0
0,16,0,0,16,2,4,0
0,16,0,0,16,2,4,0
0,16,0,0,16,2,4,0
0,16,0,0,16,2,4,0
0,16,0,0,16,2,4,0
0,16,0,0,16,2,4,0
0,21,0,0,18,2,3,0
0,21,0,0,18,2,3,0
0,21,0,0,18,2,3,0
0,21,0,0,18,2,3,0
0,21,0,0,18,2,3,0
0,21,0,0,18,2,3,0
0,21,0,0,18,2,3,0
0,21,0,0,18,2,3,0
0,21,0,0,18,2,3,0
0,21,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,1,17,2,3,0
0,18,0,1,17,2,3,0
0,18,0,1,17,2,3,0
0,18,0,1,17,2,3,0
0,18,0,1,17,2,3,0
0,18,0,1,17,2,3,0
0,18,0,1,17,2,3,0
0,18,0,1,17,2,3,0
0,18,0,1,17,2,3,0
0,18,0,1,17,2,3,0
0,18,1,0,17,2,3,0
0,18,1,0,17,2,3,0
0,18,1,0,17,2,3,0
0,18,1,0,17,2,3,0
0,18,1,0,17,2,3,0
0,18,1,0,17,2,3,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,19,0,0,20,2,4,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,20,0,0,22,2,3,0
0,19,0,0,18,2,4,0
0,19,0,0,18,2,4,0
0,19,0,0,18,2,4,0
0,19,0,0,18,2,4,0
0,19,0,0,18,2,4,0
0,19,0,0,18,2,4,0
0,19,0,0,18,2,4,0
0,19,0,0,18,2,4,0
0,19,0,0,18,2,4,0
0,19,0,0,18,2,4,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,17,0,1,15,2,3,0
0,17,0,1,15,2,3,0
0,17,0,1,15,2,3,0
0,17,0,1,15,2,3,0
0,17,0,1,15,2,3,0
0,17,0,1,15,2,3,0
0,17,0,1,15,2,3,0
0,13,0,0,13,5,1,1
0,13,0,0,13,5,1,1
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,19,0,0,20,2,3,0
0,20,0,0,20,2,3,0
0,20,0,0,20,2,3,0
0,20,0,0,20,2,3,0
0,20,0,0,20,2,3,0
0,20,0,0,20,2,3,0
0,20,0,0,20,2,3,0
0,20,0,0,20,2,3,0
0,20,0,0,20,2,3,0
0,20,0,0,20,2,3,0
0,15,0,0,14,4,3,0
0,15,0,0,14,4,3,0
0,15,0,0,14,4,3,0
0,15,0,0,14,4,3,0
0,16,0,0,18,2,4,1
0,16,0,0,18,2,4,1
0,16,0,0,18,2,4,1
0,16,0,0,18,2,4,1
0,16,0,0,18,2,4,1
0,16,0,0,18,2,4,1
0,16,0,0,18,2,4,1
0,16,0,0,18,2,4,1
0,16,0,0,18,2,4,1
0,16,0,0,18,2,4,1
0,16,0,0,18,2,4,1
0,12,0,1,12,3,1,1
0,12,0,1,12,3,1,1
0,12,0,1,12,3,1,1
0,17,0,0,12,4,1,1
0,17,0,0,12,4,1,1
0,18,0,0,14,4,2,0
0,18,0,0,14,4,2,0
0,18,0,0,14,4,2,0
0,18,0,0,14,4,2,0
0,15,0,0,14,4,1,0
0,15,0,0,14,4,1,0
0,15,0,0,14,4,1,0
0,14,1,1,14,4,1,0
0,14,1,1,14,4,1,0
0,14,1,1,14,4,1,0
0,14,1,1,14,4,1,0
0,14,1,1,14,4,1,0
0,14,1,1,14,4,1,0
0,18,0,0,17,3,4,0
0,18,0,0,17,3,4,0
0,18,0,0,17,3,4,0
0,18,0,0,17,3,4,0
0,18,0,0,17,3,4,0
0,18,0,0,17,3,4,0
0,18,0,0,17,3,4,0
0,16,0,0,16,4,1,1
0,16,0,0,16,4,1,1
0,16,0,0,16,4,1,1
0,16,0,0,16,4,1,1
0,16,0,0,16,4,1,1
0,16,0,0,16,4,1,1
0,15,1,0,17,4,1,1
0,15,1,0,17,4,1,1
0,15,1,0,17,4,1,1
0,15,1,0,17,4,1,1
0,15,1,0,17,4,1,1
0,15,1,0,17,4,1,1
0,15,1,0,17,4,1,1
0,15,1,0,17,4,1,1
0,15,1,0,17,4,1,1
0,16,0,0,20,4,1,0
0,16,0,0,20,4,1,0
0,16,0,0,20,4,1,0
0,16,0,0,20,4,1,0
0,16,0,0,20,4,1,0
0,16,0,0,20,4,1,0
0,16,0,0,20,4,1,0
0,16,0,0,20,4,1,0
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,14,2,0,14,4,1,0
0,14,2,0,14,4,1,0
0,14,2,0,14,4,1,0
0,14,2,0,14,4,1,0
0,14,2,0,14,4,1,0
0,14,2,0,14,4,1,0
0,14,2,0,14,4,1,0
0,14,2,0,14,4,1,0
0,15,1,0,17,4,1,0
0,15,1,0,17,4,1,0
0,15,1,0,17,4,1,0
0,15,1,0,17,4,1,0
0,15,1,0,17,4,1,0
0,15,1,0,17,4,1,0
0,15,1,0,17,4,1,0
0,15,1,0,17,4,1,0
0,15,1,0,17,4,1,0
0,15,1,0,17,4,1,0
0,15,1,0,17,4,1,0
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,12,0,0,14,4,1,1
0,13,0,0,16,6,1,0
0,13,0,0,16,6,1,0
0,13,0,0,16,6,1,0
0,13,0,0,16,6,1,0
0,13,0,0,16,6,1,0
0,13,0,0,16,6,1,0
0,13,0,0,16,6,1,0
0,13,0,0,16,6,1,0
0,16,0,0,15,5,2,0
0,16,0,0,15,5,2,0
0,14,0,3,14,3,2,1
0,14,0,3,14,3,2,1
0,14,0,3,14,3,2,1
0,14,0,3,14,3,2,1
0,14,0,3,14,3,2,1
0,14,0,3,14,3,2,1
0,17,0,0,16,4,1,1
0,17,0,0,16,4,1,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,16,0,0,21,5,2,0
0,16,0,0,21,5,2,0
0,16,0,0,21,5,2,0
0,16,0,0,21,5,2,0
0,16,0,0,21,5,2,0
0,16,0,0,21,5,2,0
0,16,0,0,21,5,2,0
0,15,1,0,17,4,2,0
0,15,1,0,17,4,2,0
0,15,1,0,17,4,2,0
0,15,1,0,17,4,2,0
0,15,1,0,17,4,2,0
0,14,0,0,17,3,2,1
0,14,0,0,17,3,2,1
0,14,0,0,17,3,2,1
0,14,0,0,17,3,2,1
0,14,0,0,17,3,2,1
0,14,0,0,17,3,2,1
0,14,0,0,17,3,2,1
0,16,0,0,17,3,2,1
0,16,0,0,17,3,2,1
0,16,0,0,17,3,2,1
0,16,0,0,17,3,2,1
0,16,0,0,17,3,2,1
0,16,0,0,17,3,2,1
0,17,0,0,19,3,3,1
0,17,0,0,19,3,3,1
0,17,0,0,19,3,3,1
0,17,0,0,19,3,3,1
0,17,0,0,19,3,3,1
0,17,0,0,19,3,3,1
0,16,0,0,14,4,2,0
0,16,0,0,14,4,2,0
0,16,0,0,14,4,2,0
0,16,0,0,14,4,2,0
0,19,0,0,16,4,0,0
0,12,1,0,13,2,2,0
0,12,1,0,13,2,2,0
0,12,1,0,13,2,2,0
0,12,1,0,13,2,2,0
0,12,1,0,13,2,2,0
0,16,0,0,14,4,0,2
0,16,0,0,14,4,0,2
0,16,0,0,14,4,0,2
0,16,0,0,14,4,0,2
0,16,0,0,14,4,0,2
0,14,0,2,10,0,5,0
0,16,0,0,12,4,3,0
0,11,0,4,7,1,2,0
0,14,0,3,11,0,6,0
0,11,0,0,16,4,2,1
0,11,0,0,16,4,2,1
0,11,0,0,16,4,2,1
0,12,0,0,9,5,2,0
0,12,0,0,9,5,2,0
0,17,0,0,17,3,1,0
0,17,0,0,17,3,1,0
0,17,0,0,17,3,1,0
0,17,0,0,17,3,1,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,17,0,0,15,3,4,0
0,17,0,0,15,3,4,0
0,17,0,0,15,3,4,0
0,17,0,0,15,3,4,0
0,17,0,0,15,3,4,0
0,17,0,0,15,3,4,0
0,15,0,1,10,3,2,0
0,15,0,1,10,3,3,0
0,16,0,1,12,3,2,0
0,16,1,0,12,3,4,0
0,16,1,0,12,3,4,0
0,16,1,0,12,3,4,0
0,16,1,0,12,3,4,0
0,16,1,0,12,3,4,0
0,16,1,0,12,3,4,0
0,16,1,0,12,3,4,0
0,16,1,0,12,3,4,0
0,16,1,0,12,3,4,0
0,15,0,0,16,0,5,0
0,15,0,0,16,0,5,0
0,15,0,0,16,0,5,0
0,15,0,0,16,0,5,0
0,17,0,0,19,1,2,0
0,17,0,0,19,1,2,0
0,17,0,0,19,1,2,0
0,17,0,0,19,1,2,0
0,15,0,0,9,3,2,0
0,16,0,0,22,0,4,0
0,16,0,0,22,0,4,0
0,16,0,0,22,0,4,0
0,16,0,0,22,0,4,0
0,16,0,0,22,0,4,0
0,16,0,0,22,0,4,0
0,16,0,0,22,0,4,0
0,15,0,0,15,5,3,0
0,16,0,0,19,1,5,0
0,16,0,0,19,1,5,0
0,16,0,0,19,1,5,0
0,16,0,0,19,1,5,0
0,13,0,0,12,2,3,1
0,13,0,0,12,2,3,1
0,16,0,1,18,1,3,0
0,16,0,1,18,1,3,0
0,16,0,1,18,1,3,0
0,16,0,1,18,1,3,0
0,16,0,1,18,1,3,0
0,16,0,0,14,2,1,0
0,17,0,0,18,2,2,0
0,17,0,0,18,2,2,0
0,17,0,0,18,2,2,0
0,17,0,0,18,2,2,0
0,9,3,0,8,1,2,0
0,9,1,0,10,1,4,1
0,9,1,0,10,1,4,1
0,9,1,0,10,1,4,1
0,13,0,2,10,2,1,1
0,13,0,2,10,2,1,1
0,13,0,2,10,2,1,1
0,13,0,2,10,2,1,1
0,13,0,0,15,3,2,2
0,13,0,0,15,3,2,2
0,13,0,0,15,3,2,2
0,13,0,0,15,3,2,2
0,13,0,0,15,3,2,2
0,13,0,0,15,3,2,2
0,15,0,0,15,3,2,0
0,18,0,0,19,1,1,0
0,18,0,0,19,1,1,0
0,18,0,0,19,1,1,0
0,18,0,0,19,1,1,0
0,18,0,0,19,1,1,0
0,18,0,0,19,1,1,0
0,18,0,0,19,1,1,0
0,17,0,0,15,3,2,0
0,17,0,0,15,3,2,0
0,17,0,0,15,3,2,0
0,17,0,0,15,3,2,0
0,17,0,0,15,3,2,0
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,0,0,15,3,3,1
0,14,1,0,11,2,2,1
0,14,1,0,11,2,2,1
0,17,0,0,18,4,0,1
0,17,0,0,18,4,0,1
0,17,0,0,18,4,0,1
0,15,1,0,14,3,2,0
0,15,1,0,14,3,2,0
0,12,0,0,13,3,2,2
0,12,0,0,13,3,2,2
0,12,0,0,13,3,2,2
0,12,0,0,13,3,2,2
0,12,0,0,13,3,2,2
0,12,1,0,12,3,2,2
0,12,1,0,12,3,2,2
0,12,1,0,12,3,2,2
0,12,1,0,12,3,2,2
0,12,1,0,12,3,2,2
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,18,0,0,18,2,3,0
0,15,2,0,11,3,1,0
0,15,2,0,11,3,1,0
0,15,2,0,11,3,1,0
0,15,2,0,11,3,1,0
0,15,2,0,11,3,1,0
0,15,1,0,13,2,2,0
1,15,0,0,14,3,2,0
1,15,0,0,14,3,2,0
0,17,0,0,17,1,2,0
0,17,0,0,17,1,2,0
0,17,0,0,17,1,2,0
0,17,0,0,17,1,2,0
0,15,0,0,11,1,3,0
0,16,0,0,13,1,2,0
0,16,0,0,13,1,2,0
0,16,0,0,12,2,3,1
0,17,0,0,12,4,1,1
0,17,0,0,12,4,1,1
0,18,0,1,19,2,2,0
0,18,0,1,19,2,2,0
0,19,0,0,22,2,3,0
0,19,0,0,22,2,3,0
0,19,0,0,22,2,3,0
0,19,0,0,22,2,3,0
0,17,0,0,16,4,2,0
0,17,0,0,16,4,2,0
0,19,0,0,14,2,2,0
0,19,0,0,14,2,2,0
0,19,0,0,14,2,2,0
0,19,0,0,16,4,2,0
0,19,0,0,16,4,2,0
0,19,0,0,16,4,2,0
0,19,0,0,16,4,2,0
0,16,0,0,12,4,3,0
0,16,0,0,12,4,3,0
0,17,0,1,17,2,3,1
0,17,0,1,17,2,3,1
0,17,0,1,17,2,3,1
0,17,0,1,17,2,3,1
0,17,0,1,17,2,3,1
0,17,0,0,18,2,1,0
0,17,0,0,18,2,1,0
0,17,0,0,18,2,1,0
0,17,0,0,18,2,1,0
0,17,0,0,18,2,1,0
0,17,0,0,18,2,1,0
0,17,0,0,18,2,1,0
0,17,0,0,18,2,1,0
0,13,0,0,11,1,5,0
0,13,1,0,11,0,5,0
0,13,1,0,11,0,5,0
0,16,0,0,16,2,1,0
0,16,0,0,16,2,1,0
0,16,0,0,16,2,1,0
0,16,0,0,16,2,1,0
0,18,0,0,20,2,4,0
0,18,0,0,20,2,4,0
0,18,0,0,20,2,4,0
0,18,0,0,20,2,4,0
0,18,0,0,20,2,4,0
0,18,0,0,20,2,4,0
0,17,0,1,12,1,3,0
0,17,0,1,12,1,3,0
0,17,0,1,12,1,3,0
0,17,0,1,12,1,3,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,22,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,18,0,0,24,2,2,0
0,15,0,0,17,1,3,0
0,15,0,0,17,1,3,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,21,0,0,22,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,19,0,0,20,2,2,0
0,16,0,0,17,5,2,0
0,16,0,0,17,5,2,0
0,17,0,0,18,4,1,1
0,17,0,0,18,4,1,1
0,17,0,0,18,4,1,1
0,17,0,0,18,4,1,1
0,14,1,0,10,3,1,1
0,14,1,0,10,3,1,1
0,14,1,0,10,3,1,1
0,14,1,0,10,3,1,1
0,14,1,0,10,3,1,1
0,15,2,0,13,1,2,1
0,15,2,0,13,1,2,1
0,15,2,0,13,1,2,1
0,15,2,0,13,1,2,1
0,15,1,0,13,4,1,1
0,15,1,0,13,4,1,1
1,9,0,0,8,3,2,1
1,9,0,0,8,3,2,1
1,9,0,0,8,3,2,1
0,17,0,0,18,4,1,1
0,17,0,0,18,4,1,1
0,17,0,0,18,4,1,1
0,17,0,0,18,4,1,1
1,11,0,0,12,3,2,1
1,11,0,0,12,3,2,1
1,11,0,0,12,3,2,1
1,11,0,0,12,3,2,1
1,11,0,0,12,3,2,1
0,16,0,0,14,4,4,0
0,16,0,0,14,4,4,0
0,15,0,0,14,4,0,0
0,13,0,0,14,2,2,1
0,13,0,0,14,2,2,1
0,13,0,0,14,2,2,1
0,17,0,0,19,3,3,1
0,17,0,0,19,3,3,1
0,17,0,0,19,3,3,1
0,17,0,0,19,3,3,1
0,17,0,0,19,3,3,1
0,16,0,0,13,1,3,1
0,16,0,0,13,1,3,1
0,16,0,0,13,1,3,1
0,16,0,0,13,1,3,1
0,13,0,3,16,3,4,0
0,13,0,3,16,3,4,0
0,13,0,3,16,3,4,0
0,13,0,3,16,3,4,0
0,13,0,3,16,3,4,0
0,13,0,3,16,3,4,0
0,13,0,3,16,3,4,0
0,13,0,3,16,3,4,0
0,13,0,3,16,3,4,0
0,13,0,3,16,3,4,0
0,16,0,0,15,3,2,0
0,16,0,0,15,3,2,0
0,13,0,0,14,6,0,0
0,13,0,0,14,6,0,0
0,13,0,0,14,6,0,0
0,13,0,0,14,6,0,0
0,13,0,0,14,6,0,0
0,13,0,0,14,6,0,0
0,13,0,0,14,6,2,0
0,13,0,0,14,6,2,0
0,13,0,0,14,6,2,0
0,12,0,0,10,6,2,0
0,12,0,0,10,6,2,0
0,12,0,0,10,6,2,0
0,13,0,0,12,6,2,0
0,13,0,0,12,6,2,0
0,12,1,0,11,6,0,0
0,12,1,0,11,6,0,0
0,12,1,0,11,6,0,0
1,12,0,0,11,6,0,0
0,12,1,0,11,6,1,0
0,13,0,0,14,6,1,0
1,12,0,0,11,6,0,0
1,12,0,0,11,6,0,0
0,12,0,2,10,6,1,0
0,15,0,0,15,7,0,1
0,15,0,0,15,7,0,1
0,15,0,0,15,7,0,1
0,15,0,0,15,7,0,1
0,15,0,0,15,7,0,1
0,15,0,0,15,7,0,1
0,15,0,0,15,7,0,1
0,15,0,0,15,7,0,1
0,15,0,0,15,7,0,1
0,15,0,0,15,7,0,0
0,15,0,0,15,7,0,0
0,15,0,0,15,7,0,0
0,15,0,0,15,7,0,0
0,13,0,0,13,7,1,0
0,13,0,0,13,7,1,0
0,14,0,0,15,7,2,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,20,0,0,20,6,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,1,0,18,7,0,0
0,16,0,1,18,7,0,0
0,16,0,1,18,7,0,0
0,16,0,1,18,7,0,0
0,16,0,1,18,7,0,0
0,16,0,1,18,7,0,0
0,16,0,1,18,7,0,0
0,15,0,0,17,7,2,0
0,15,0,0,17,7,2,0
0,15,0,0,17,7,2,0
0,15,0,0,17,7,2,0
0,15,0,0,17,7,2,0
0,15,0,0,17,7,2,0
0,15,0,0,17,7,2,0
0,15,0,0,17,7,2,0
0,12,0,0,20,6,1,0
0,12,0,0,20,6,1,0
0,12,0,0,20,6,1,0
0,12,0,0,20,6,1,0
0,12,0,0,20,6,1,0
0,12,0,0,20,6,1,0
0,11,0,0,18,6,1,0
0,11,0,0,18,6,1,0
0,11,0,0,18,6,1,0
0,11,0,0,18,6,1,0
0,10,0,0,14,6,2,0
0,10,0,0,14,6,2,0
0,10,0,0,14,6,2,0
0,14,0,0,20,6,0,0
0,14,0,0,20,6,0,0
0,14,0,0,20,6,0,0
0,14,0,0,20,6,0,0
0,14,0,0,20,6,0,0
0,14,0,0,20,6,0,0
0,14,0,0,20,6,0,0
0,14,0,0,20,6,0,0
0,12,0,0,16,8,0,0
0,12,0,0,16,8,0,0
0,12,0,0,16,8,0,0
0,12,0,0,16,8,0,0
0,12,0,0,16,8,0,0
0,13,0,0,14,6,0,0
0,13,0,0,14,6,0,0
0,13,1,0,13,6,0,0
0,13,1,0,13,6,0,0
0,13,1,0,13,6,0,0
0,13,1,0,13,6,0,0
0,13,0,1,13,6,0,0
0,13,0,1,13,6,0,0
0,13,0,1,13,6,0,0
0,14,0,0,16,6,1,0
0,14,0,0,16,6,1,0
0,14,0,0,16,6,1,0
0,14,0,0,16,6,1,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,14,6,2,0
0,14,0,0,14,6,2,0
0,14,0,0,14,6,2,0
0,14,0,0,14,6,2,0
0,13,1,0,13,6,0,0
0,13,1,0,13,6,0,0
0,13,1,0,13,6,0,0
0,12,0,0,13,7,0,0
0,12,0,0,13,7,0,0
0,12,0,0,13,7,0,0
0,11,0,0,12,6,0,1
0,11,0,0,12,6,0,1
0,11,0,0,12,6,0,1
0,15,0,0,18,6,1,0
0,15,0,0,18,6,1,0
0,15,0,0,18,6,1,0
0,15,0,0,18,6,1,0
0,15,0,0,18,6,1,0
0,16,0,0,20,6,2,0
0,16,0,0,20,6,2,0
0,16,0,0,20,6,2,0
0,16,0,0,20,6,2,0
0,16,0,0,20,6,2,0
0,16,0,0,20,6,2,0
0,16,0,0,20,6,2,0
0,15,0,0,18,6,0,0
0,15,0,0,18,6,0,0
0,15,0,0,18,6,0,0
0,15,0,0,18,6,0,0
0,15,0,0,18,6,0,0
0,15,0,0,18,6,0,0
0,15,0,0,18,6,1,0
0,15,0,0,18,6,1,0
0,15,0,0,18,6,1,0
0,15,0,0,18,6,1,0
0,15,0,0,18,6,1,0
0,15,0,0,18,6,1,0
0,15,0,0,18,6,1,0
0,14,0,1,15,6,0,0
0,14,0,1,15,6,0,0
0,14,0,1,15,6,0,0
0,14,0,1,15,6,0,0
0,14,0,1,15,6,0,0
0,14,0,1,15,6,0,0
0,16,0,0,17,7,0,0
0,16,0,0,17,7,0,0
0,16,0,0,17,7,0,0
0,16,0,0,17,7,0,0
0,16,0,0,17,7,0,0
0,16,0,0,17,7,0,0
0,16,0,0,17,7,0,0
0,14,0,0,14,6,0,0
0,14,0,0,14,6,0,0
0,14,0,0,14,6,0,0
0,15,0,0,16,6,0,0
0,15,0,0,16,6,0,0
0,13,0,0,14,6,0,0
0,13,0,0,14,6,0,0
0,13,0,0,14,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,14,0,0,16,6,0,0
0,20,0,0,23,5,1,0
0,20,0,0,23,5,1,0
0,20,0,0,23,5,1,0
0,20,0,0,23,5,1,0
0,20,0,0,23,5,1,0
0,20,0,0,23,5,1,0
0,20,0,0,23,5,1,0
0,20,0,0,23,5,1,0
0,20,0,0,23,5,1,0
0,18,1,0,17,4,1,0
0,18,1,0,17,4,1,0
0,18,1,0,17,4,1,0
0,18,1,0,17,4,1,0
0,18,1,0,17,4,1,0
0,18,1,0,17,4,1,0
0,18,1,0,17,4,1,0
0,18,1,0,17,4,1,0
0,18,1,0,17,4,1,0
0,17,0,1,19,2,2,0
0,17,0,1,19,2,2,0
0,17,0,1,19,2,2,0
0,17,0,1,19,2,2,0
0,17,0,1,19,2,2,0
0,17,0,1,19,2,2,0
0,17,0,1,19,2,2,0
0,17,0,1,19,2,2,0
0,17,0,1,19,2,2,0
0,17,0,1,19,2,2,0
0,17,0,1,19,2,2,0
0,14,0,1,19,2,2,0
0,14,0,1,19,2,2,0
0,14,0,1,19,2,2,0
0,14,0,1,19,2,2,0
0,14,0,1,19,2,2,0
0,14,0,1,19,2,2,0
0,14,0,1,19,2,2,0
0,14,0,1,19,2,2,0
0,14,0,1,19,2,2,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,18,0,0,24,2,3,0
0,19,0,0,26,4,1,0
0,19,0,0,26,4,1,0
0,19,0,0,26,4,1,0
0,19,0,0,26,4,1,0
0,20,0,0,22,4,1,0
0,20,0,0,22,4,1,0
0,20,0,0,22,4,1,0
0,20,0,0,22,4,1,0
0,20,0,0,22,4,1,0
0,20,0,0,22,4,1,0
0,20,0,0,22,4,1,0
0,20,0,0,22,4,1,0
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,18,0,0,20,4,1,1
0,13,1,1,15,1,3,0
0,13,1,1,15,1,3,0
0,13,1,1,15,1,3,0
0,13,1,1,15,1,3,0
